0.000000,10.000000,0.000000,0.000000
1.000000,11.100000,1.791957,1.262612
2.000000,12.200000,1.813529,1.277812
3.000000,13.100000,1.523884,1.073728
4.000000,12.800000,2.043961,1.440174
5.000000,12.800000,2.573368,1.813193
6.000000,14.100000,3.107339,2.189429
7.000000,15.000000,3.018462,2.126806
8.000000,14.400000,2.633122,1.855296
9.000000,15.700000,2.945807,2.075614
10.000000,14.800000,3.224903,2.272265
11.000000,15.700000,2.311805,1.628897
12.000000,16.000000,4.807402,3.387292
13.000000,15.900000,4.581363,3.228026
14.000000,15.400000,4.575296,3.223751
15.000000,16.600000,5.015531,3.533940
16.000000,16.100000,4.840799,3.410824
17.000000,16.300000,3.772709,2.658248
18.000000,15.900000,2.514403,1.771647
19.000000,17.200000,3.155243,2.223182
20.000000,17.200000,4.779586,3.367693
21.000000,16.800000,3.259175,2.296413
22.000000,16.000000,3.399346,2.395177
23.000000,16.000000,4.447221,3.133509
24.000000,15.900000,4.909175,3.459002
25.000000,16.100000,4.012481,2.827191
26.000000,15.000000,4.163332,2.933481
27.000000,16.100000,4.909175,3.459002
28.000000,16.000000,5.142416,3.623343
29.000000,15.000000,4.216370,2.970852
30.000000,14.700000,5.755191,4.055104
31.000000,15.300000,7.196450,5.070614
32.000000,15.400000,7.805981,5.500089
33.000000,15.500000,8.984555,6.330512
34.000000,16.100000,10.235559,7.211968
35.000000,15.300000,8.920015,6.285037
36.000000,14.700000,7.257946,5.113944
37.000000,15.400000,5.581716,3.932874
38.000000,13.800000,5.633235,3.969174
39.000000,14.200000,7.450578,5.249673
40.000000,14.500000,7.849275,5.530594
41.000000,14.800000,8.363944,5.893230
42.000000,15.800000,6.988880,4.924360
43.000000,16.400000,8.395766,5.915652
44.000000,16.500000,9.686761,6.825286
45.000000,15.500000,9.383792,6.611814
46.000000,15.400000,8.946756,6.303879
47.000000,13.900000,8.438668,5.945880
48.000000,15.400000,9.143304,6.442366
49.000000,14.600000,9.593980,6.759912
50.000000,14.900000,9.723397,6.851099
51.000000,16.100000,10.268073,7.234878
52.000000,15.300000,10.209473,7.193588
53.000000,14.700000,9.661493,6.807482
54.000000,15.000000,9.165151,6.457760
55.000000,14.300000,8.895067,6.267459
56.000000,15.100000,9.768999,6.883230
57.000000,14.400000,8.342661,5.878234
58.000000,14.900000,10.365005,7.303176
59.000000,15.100000,9.302927,6.554836
60.000000,15.600000,8.617811,6.072104
61.000000,15.800000,8.954204,6.309127
62.000000,15.800000,10.664583,7.514259
63.000000,15.800000,10.591401,7.462695
64.000000,14.500000,10.824355,7.626834
65.000000,16.100000,10.712921,7.548317
66.000000,16.100000,11.120052,7.835182
67.000000,16.100000,11.994906,8.451603
68.000000,15.400000,12.650867,8.913793
69.000000,14.700000,11.671904,8.224016
70.000000,15.200000,11.143508,7.851709
71.000000,16.200000,10.972693,7.731353
72.000000,16.600000,9.547542,6.727192
73.000000,15.100000,8.372574,5.899311
74.000000,16.800000,10.141225,7.145501
75.000000,16.900000,11.694728,8.240098
76.000000,18.100000,12.404748,8.740378
77.000000,18.300000,12.893151,9.084506
78.000000,18.400000,12.650867,8.913793
79.000000,18.800000,12.603351,8.880313
80.000000,16.700000,11.926162,8.403166
81.000000,15.800000,10.358035,7.298265
82.000000,15.400000,10.145607,7.148588
83.000000,14.200000,10.368756,7.305819
84.000000,13.800000,10.570399,7.447896
85.000000,13.500000,10.501323,7.399225
86.000000,13.700000,10.339246,7.285026
87.000000,14.000000,10.718623,7.552335
88.000000,15.800000,11.370527,8.011666
89.000000,16.400000,11.843423,8.344868
90.000000,16.300000,12.000463,8.455519
91.000000,16.700000,12.525973,8.825793
92.000000,15.900000,12.350888,8.702428
93.000000,16.200000,12.281875,8.653801
94.000000,17.600000,12.203825,8.598807
95.000000,17.700000,12.702143,8.949922
96.000000,16.500000,12.322067,8.682121
97.000000,14.800000,12.532624,8.830479
98.000000,15.700000,12.806682,9.023580
99.000000,16.100000,13.337083,9.397300
100.000000,16.000000,14.015864,9.875569
101.000000,16.100000,14.692780,10.352523
102.000000,18.000000,16.679995,11.752714
103.000000,16.500000,15.072049,10.619756
104.000000,15.400000,13.849990,9.758694
105.000000,16.300000,14.368561,10.124079
106.000000,17.100000,14.850739,10.463821
107.000000,17.700000,14.780242,10.414149
108.000000,17.600000,14.523544,10.233280
109.000000,17.100000,14.417967,10.158891
110.000000,16.800000,14.573949,10.268796
111.000000,17.600000,15.443085,10.881188
112.000000,17.500000,15.629388,11.012457
113.000000,16.600000,14.781370,10.414944
114.000000,16.600000,14.788885,10.420239
115.000000,15.200000,13.447842,9.475341
116.000000,15.600000,13.833936,9.747382
117.000000,14.300000,12.737085,8.974542
118.000000,14.900000,14.066904,9.911531
119.000000,14.300000,14.040022,9.892591
120.000000,15.600000,15.572055,10.972060
121.000000,14.300000,14.484091,10.205481
122.000000,16.100000,16.927624,11.927193
123.000000,14.900000,14.425672,10.164319
124.000000,14.200000,14.657573,10.327717
125.000000,15.100000,15.821575,11.147872
126.000000,14.300000,14.682189,10.345061
127.000000,15.800000,15.788885,11.124838
128.000000,14.800000,14.890713,10.491987
129.000000,16.000000,16.055459,11.312667
130.000000,16.400000,16.520694,11.640471
131.000000,16.200000,17.216271,12.130574
132.000000,14.900000,15.227534,10.729311
133.000000,13.200000,13.742068,9.682653
134.000000,13.900000,15.307587,10.785716
135.000000,14.100000,14.753154,10.395063
136.000000,14.800000,16.497811,11.624347
137.000000,14.300000,15.874858,11.185415
138.000000,13.000000,15.143756,10.670281
139.000000,14.600000,16.310869,11.492628
140.000000,13.500000,14.759178,10.399307
141.000000,14.000000,15.158423,10.680615
142.000000,12.700000,12.849989,9.054094
143.000000,15.700000,16.559992,11.668160
144.000000,15.300000,14.629119,10.307668
145.000000,14.200000,14.006348,9.868864
146.000000,13.700000,14.598706,10.286239
147.000000,15.300000,16.832838,11.860407
148.000000,14.300000,15.585249,10.981357
149.000000,14.200000,15.831052,11.154550
150.000000,16.200000,17.073696,12.030116
151.000000,15.400000,16.180922,11.401067
152.000000,16.900000,18.999708,13.387182
153.000000,15.000000,16.546232,11.658464
154.000000,14.400000,15.159889,10.681648
155.000000,13.400000,13.343330,9.401702
156.000000,11.800000,11.905181,8.388383
157.000000,11.400000,11.927559,8.404151
158.000000,11.900000,11.694728,8.240098
159.000000,13.300000,13.880842,9.780433
160.000000,14.400000,13.234635,9.325115
161.000000,15.900000,14.940251,10.526892
162.000000,15.100000,16.030873,11.295343
163.000000,14.300000,15.627966,11.011455
164.000000,13.100000,14.003571,9.866907
165.000000,13.500000,13.962251,9.837793
166.000000,11.700000,14.055841,9.903737
167.000000,12.600000,14.439144,10.173812
168.000000,12.600000,14.492910,10.211695
169.000000,12.900000,15.139720,10.667437
170.000000,12.900000,13.127156,9.249386
171.000000,13.500000,14.017846,9.876965
172.000000,12.900000,13.947919,9.827695
173.000000,12.600000,14.088608,9.926825
174.000000,11.700000,13.548678,9.546390
175.000000,11.000000,12.156388,8.565384
176.000000,11.300000,13.752172,9.689771
177.000000,11.700000,15.549562,10.956212
178.000000,11.800000,16.212478,11.423302
179.000000,12.600000,17.141243,12.077709
180.000000,12.400000,16.866798,11.884336
181.000000,11.600000,15.636140,11.017215
182.000000,11.200000,13.950707,9.829659
183.000000,11.800000,13.348325,9.405221
184.000000,14.800000,15.718354,11.075143
185.000000,13.600000,13.977760,9.848721
186.000000,12.300000,11.842016,8.343877
187.000000,11.100000,10.514012,7.408166
188.000000,11.100000,10.027185,7.065148
189.000000,10.300000,9.345825,6.585062
190.000000,10.800000,11.153475,7.858731
191.000000,11.200000,12.380989,8.723637
192.000000,11.200000,12.968338,9.137482
193.000000,12.200000,15.164286,10.684746
194.000000,12.200000,14.335659,10.100896
195.000000,12.300000,15.297422,10.778554
196.000000,12.300000,14.476418,10.200075
197.000000,12.300000,13.266918,9.347862
198.000000,12.600000,13.074148,9.212036
199.000000,11.700000,11.907514,8.390027
200.000000,13.100000,13.963842,9.838914
201.000000,12.600000,13.209424,9.307352
202.000000,12.100000,12.520650,8.822042
203.000000,11.000000,10.381608,7.314874
204.000000,12.200000,11.970334,8.434290
205.000000,11.900000,12.269655,8.645192
206.000000,10.700000,10.965096,7.726000
207.000000,10.600000,11.207141,7.896544
208.000000,9.900000,11.836385,8.339909
209.000000,8.600000,11.117554,7.833421
210.000000,8.800000,11.707547,8.249131
211.000000,9.000000,11.095545,7.817914
212.000000,9.000000,11.284207,7.950845
213.000000,9.400000,12.222020,8.611628
